stock_code,stock_name,selected_flag,exclude_reasons,avg_amount_yuan,avg_close_yuan,n_trade_days,first_date,is_st,is_cixin,is_low_turnover,is_low_liquidity,is_low_price,has_daily_error,has_level2_error
002400,省广集团,True,,816450481.9833333,151.5206666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
002405,四维图新,True,,536411365.8333333,33.681666666666665,60,2025-01-02,False,False,False,False,False,False,Unknown
002408,齐翔腾达,True,,246493154.58333334,52.9405,60,2025-01-02,False,False,False,False,False,False,Unknown
002416,爱施德,True,,341588211.48333335,42.78333333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002428,云南锗业,True,,8415896830.266666,463.58166666666676,60,2025-01-02,False,False,False,False,False,False,Unknown
002456,欧菲光,True,,1084006779.1333334,9.169333333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
002458,益生股份,True,,262737804.9,8.337333333333335,60,2025-01-02,False,False,False,False,False,False,Unknown
002468,申通快递,True,,431510548.55,34.838,60,2025-01-02,False,False,False,False,False,False,Unknown
002488,金固股份,True,,259056200.93333334,67.58833333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002497,雅化集团,True,,1360040554.1833334,169.76133333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002498,汉缆股份,True,,1245721381.5333333,68.82083333333331,60,2025-01-02,False,False,False,False,False,False,Unknown
002506,协鑫集成,True,,1621797688.4666667,37.358333333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002518,科士达,True,,853381178.1333333,303.0198333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002531,天顺风能,True,,570561206.8333334,89.35366666666668,60,2025-01-02,False,False,False,False,False,False,Unknown
002534,西子洁能,True,,317968960.6166667,44.65583333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002536,飞龙股份,True,,1911170109.3,242.06216666666668,60,2025-01-02,False,False,False,False,False,False,Unknown
002537,海联金汇,True,,174949962.63333333,46.247166666666665,60,2025-01-02,False,False,False,True,False,False,Unknown
002539,云图控股,True,,317222947.85,89.6315,60,2025-01-02,False,False,False,False,False,False,Unknown
002541,鸿路钢构,True,,198211767.95,82.99283333333332,60,2025-01-02,False,False,False,True,False,False,Unknown
002544,普天科技,True,,326581076.6,148.6748333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002545,东方铁塔,True,,543635578.1,131.23583333333332,60,2025-01-02,False,False,False,False,False,False,Unknown
002549,凯美特气,True,,1023626928.8,155.86233333333337,60,2025-01-02,False,False,False,False,False,False,Unknown
002557,洽洽食品,True,,191280461.28333333,80.29916666666666,60,2025-01-02,False,False,False,True,False,False,Unknown
002588,史丹利,True,,175297550.26666668,100.33916666666667,60,2025-01-02,False,False,False,True,False,False,Unknown
002597,金禾实业,True,,208439527.83333334,119.76849999999997,60,2025-01-02,False,False,False,True,False,False,Unknown
002611,东方精工,True,,908308181.4333333,126.23700000000001,60,2025-01-02,False,False,False,False,False,False,Unknown
002617,露笑科技,True,,1694605906.9666667,68.01733333333334,60,2025-01-02,False,False,False,False,False,False,Unknown
002635,安洁科技,True,,643106512.1333333,90.43716666666667,60,2025-01-02,False,False,False,False,False,False,Unknown
002636,金安国纪,True,,2999635560.05,173.73533333333336,60,2025-01-02,False,False,False,False,False,False,Unknown
002639,雪人集团,True,,962410796.7166667,50.96583333333333,60,2025-01-02,False,False,False,False,False,False,Unknown
002643,万润股份,True,,490067810.18333334,104.75833333333331,60,2025-01-02,False,False,False,False,False,False,Unknown
